,kcat,data_type,MW,kcat_MW
PYAM5PO,6.0064,Other_species,25545,846.4685848502643
PYDAMK,0.9811,Other_species,30847,114.49930301163809
RMNtex_num1,1976.6601861297006,fill,40368,176277.66225889124
RMNtpp,1976.6601861297006,fill,37320,190674.61602537305
RMPA,20.41,Other_species,30145,2437.419140819373
RNDR1_num1,3.5981428571428573,Other_species,144847.0,89.42756346844799
PYDAMtex_num1,1976.6601861297006,fill,40368,176277.66225889124
MPTG_num1,1976.6601861297006,fill,148903.0,47789.34386860521
PYDXK_num1,1.7981372529411765,Other_species,31322,206.66924559696812
PYDXNK,1.6037,Other_species,30847,187.15985347035368
PYDXNtex_num1,1976.6601861297006,fill,40368,176277.66225889124
RNDR1b_num1,1976.6601861297006,fill,141272.0,50370.75053844302
RNDR2_num1,3.5981428571428573,Other_species,141099.0,91.80301976423848
RNDR2b_num1,1976.6601861297006,fill,126607.0,56205.23881038902
RNDR3_num1,3.5981428571428573,Other_species,141099.0,91.80301976423848
RNDR3b_num1,1976.6601861297006,fill,126607.0,56205.23881038902
RNDR4_num1,3.5981428571428573,Other_species,141099.0,91.80301976423848
RNDR4b_num1,1976.6601861297006,fill,126607.0,56205.23881038902
RNTR1c2_num1,1976.6601861297006,fill,144957.0,49090.258973812386
PYDXPP_num1,7.64,Other_species,30371,905.600737545685
PYDXtex_num1,1976.6601861297006,fill,40368,176277.66225889124
PYK_num1,82.90363636363637,Other_species,51357,5811.341996399536
PYNP2r,269.153,Other_species,27159,35676.968960565566
PYROX,1976.6601861297006,fill,59968.0,118662.8980467403
RNTR2c2_num1,1976.6601861297006,fill,144957.0,49090.258973812386
RNTR3c2_num1,1976.6601861297006,fill,144957.0,49090.258973812386
MPTG2_num1,1976.6601861297006,fill,148903.0,47789.34386860521
RNTR4c2_num1,1976.6601861297006,fill,144957.0,49090.258973812386
RPE_num1,1336.51725,Other_species,23214,207265.5337296459
PYRtex_num1,1976.6601861297006,fill,38922,182826.59344501625
QMO2,1976.6601861297006,fill,11532,617063.5336513113
QMO3,1976.6601861297006,fill,11532,617063.5336513113
RPI_num1,11236.5,Other_species,22860,1769527.5590551181
QUIN2tex_num1,1976.6601861297006,fill,40368,176277.66225889124
MPTS,1976.6601861297006,fill,25739.0,276466.71083052654
QUINDH,28341.377,Other_species,31228,3267226.7580376584
R5PP,1976.6601861297006,fill,30413,233978.1235020196
S2FE2SR,1976.6601861297006,fill,189384.0,37574.32871872451
S2FE2SS,1976.6601861297006,fill,201615.0,35294.877216808876
S2FE2SS2,1976.6601861297006,fill,201615.0,35294.877216808876
S2FE2ST,1976.6601861297006,fill,142450.0,49954.20617807597
S4FE4SR,1976.6601861297006,fill,129150.0,55098.54177365019
S4FE4ST,1976.6601861297006,fill,142450.0,49954.20617807597
S7PI,8.6225,Other_species,20815,1491.280326687485
R5PPpp,1976.6601861297006,fill,26104,272601.00636174233
SADT2,12.453,Other_species,87746.0,510.91559729218426
MPTSS,1976.6601861297006,fill,26719,266326.45945083734
SARCOX,10.251377,Other_species,40902,902.2775707789349
SBTPD,5.6,Other_species,27858,723.6700409218178
SERTRS,1.166,Other_species,48414,86.70219358036931
SERTRS2,2.059090909090909,Other_species,48414,153.1112337903762
SERt2rpp_num1,1976.6601861297006,fill,46906,151707.17328416242
SBTptspp,1976.6601861297006,fill,139897.0,50865.8275021403
MSAR_num1,115.0,Other_species,21570,19193.324061196105
SBTtex_num1,1976.6601861297006,fill,38922,182826.59344501625
SCYSDS,1976.6601861297006,fill,60234.0,118138.86957643395
SDPDS,214.79292727272727,Other_species,41269,18736.934216526162
SDPTA,24.0,Other_species,43767,1974.0900678593462
SELCYSS,0.0217,Other_species,50607,1.5436599679886183
SERt4pp,1976.6601861297006,fill,43478,163668.44542221175
SERtex_num1,1976.6601861297006,fill,38922,182826.59344501625
SFGTHi_num1,17.505,Other_species,31259,2015.9953933267218
SHCHCS3,117.375,Other_species,27682,15264.431760710931
SHK3Dr_num1,98.20163636363637,Other_species,31228,11320.798351130106
SELR,1976.6601861297006,fill,233043.0,30535.037182266457
SELtex_num1,1976.6601861297006,fill,41220,172634.07739124022
SELtpp,1976.6601861297006,fill,141504.0,50288.166200721695
SEPHCHCS,0.2255714285714286,Other_species,61367,13.232798456126957
SHKK_num1,69.91416666666667,Other_species,19538,12882.127136861502
SHSL1,101.50909090909092,Other_species,41550,8795.01148670824
SKMt2pp,1976.6601861297006,fill,47817,148816.87830827787
SERASr,1976.6601861297006,fill,141991,50115.68810746401
SUCOAS,22.975,Other_species,71170.0,1162.1469720387804
SERAT,1889.7556666666667,Other_species,29317,232053.77084967768
SERD_D,7.0379,Other_species,47901,528.9334251894533
SERD_L_num1,174.0453076923077,Other_species,48522,12912.969533248994
THRD_L_num1,373.93,Other_species,35232,38208.10626702997
THRPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
SKMtex_num1,1976.6601861297006,fill,38922,182826.59344501625
SLNTtex_num1,1976.6601861297006,fill,41220,172634.07739124022
SLNTtpp,1976.6601861297006,fill,141504.0,50288.166200721695
SO2tex_num1,1976.6601861297006,fill,38922,182826.59344501625
SO3tex_num1,1976.6601861297006,fill,38922,182826.59344501625
SO4t2pp,1976.6601861297006,fill,59429,119739.1285410645
SO4tex_num1,1976.6601861297006,fill,38922,182826.59344501625
SOTA,3.0,Other_species,43665,247.33768464445208
SPMDAT1,2.1417142857142855,Other_species,21887,352.27173338380896
SPMDAT2,2.1417142857142855,Other_species,21887,352.27173338380896
SPMDt3pp,1976.6601861297006,fill,24835.0,286530.16589760105
THRS,585.7619047142857,Other_species,47114,44758.306596158865
THRTRS,28.730555555555554,Other_species,74014,1397.4383224795308
THRabcpp,1976.6601861297006,fill,173064.0,41117.60198577938
THRt2pp_num1,1976.6601861297006,fill,31168,228310.33977370773
THRt2rpp,1976.6601861297006,fill,48879,145583.51582616096
THRt4pp,1976.6601861297006,fill,43478,163668.44542221175
THRtex_num1,1976.6601861297006,fill,38922,182826.59344501625
SPMDtex_num1,1976.6601861297006,fill,38922,182826.59344501625
SPMS,7.629,Other_species,32321,849.7385600693048
SPODM_num1,50519.8,Other_species,23097,7874238.212754903
THYMtex_num1,1976.6601861297006,fill,39333,180916.19429148355
SUCRtex_num1,1976.6601861297006,fill,38922,182826.59344501625
THZPSN3,1976.6601861297006,fill,177664.0,40053.00269084858
TKT1,33499.04,Other_species,73043,1651034.9246334352
TKT2,40529.26153846154,Other_species,73043,1997526.6834393651
TMAOR1,1976.6601861297006,fill,233043.0,30535.037182266457
TMAOR1pp,1976.6601861297006,fill,138063.0,51541.5185101506
TMAOR2pp,1976.6601861297006,fill,138063.0,51541.5185101506
TMAOtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TMAtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TMDK1,3.1966666666666668,Other_species,23457,490.59982094897043
SPODMpp,50519.8,Other_species,17681,10286255.302301906
SSALx,19.266666666666666,Other_species,49718,1395.0681845609236
SSALy_num1,12.88,Other_species,51720,896.5197215777263
SUCASPtpp_num1,1976.6601861297006,fill,45751,155537.07394520167
SUCBZL,57.985,Other_species,50185,4159.52973996214
SUCBZS,102.25,Other_species,35477,10375.736392592384
SUCCt2_2pp,1976.6601861297006,fill,45436,156615.3858188864
SUCCt2_3pp_num1,1976.6601861297006,fill,47935,148450.54073363767
SUCCtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TMDPP,13.05,Other_species,47207,995.1913911072511
TMDS,5.979166666666667,Other_species,30480,706.2007874015748
TMPK,0.063,Other_species,35071,6.466881469019988
TMPPP,999.0,Other_species,23015,156263.30653921355
SUCDi,1976.6601861297006,fill,118359.0,60121.973572494884
SUCFUMtpp_num1,1976.6601861297006,fill,47935,148450.54073363767
TPI,439.1,Other_species,26972,58607.444757526326
SUCMALtpp_num1,1976.6601861297006,fill,45751,155537.07394520167
TRDR_num1,28.813,Other_species,46430.0,2234.0469524014648
TRE6PH,6.666153846153846,Other_species,63838,375.92270820128834
SUCTARTtpp,1976.6601861297006,fill,47935,148450.54073363767
TSULtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TTDCAtexi,1976.6601861297006,fill,48542,146594.2208822653
TRE6PP,9.845,Other_species,29175,1214.8071979434446
TRE6PS,5.596666666666667,Other_species,53611,375.81839547853986
TREH,342.6666666666667,Other_species,63697,19366.68916903465
TREHpp,342.6666666666667,Other_species,63637,19384.94900765278
TTDCEAtexi,1976.6601861297006,fill,48542,146594.2208822653
SUCptspp,1976.6601861297006,fill,140734.0,50563.3085826234
TTRCYCtex_num1,1976.6601861297006,fill,41220,172634.07739124022
TTRCYCtpp,1976.6601861297006,fill,208985.0,34050.179056233326
TREtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TRPAS2,4.723714285714285,Other_species,52773,322.2362084507499
SULFACabcpp,1976.6601861297006,fill,91221.0,78008.09758791202
TRPS1,42.61884615384616,Other_species,71707.0,2139.649492432345
TRPS2,3.6553846153846155,Other_species,71707.0,183.51603909499235
TUNGStex_num1,1976.6601861297006,fill,40368,176277.66225889124
TYMtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TYROXDApp,32.1581,Other_species,84379,1372.013889711895
TYRPpp,1976.6601861297006,fill,26104,272601.00636174233
TYRPtex_num1,1976.6601861297006,fill,40368,176277.66225889124
TRPS3,25.462091304347826,Other_species,71707.0,1278.3065627575018
TRPTRS,4.217,Other_species,37438,405.5024306853998
TRPt2rpp_num1,1976.6601861297006,fill,44333,160511.95881322992
TRPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TRSARr_num1,243.0,Other_species,30801,28401.67527028343
TYRTA_num1,136.23909090909092,Other_species,43538,11265.118454516223
TYRTRS,3.658,Other_species,47527,277.08039640625327
UDPGtex_num1,1976.6601861297006,fill,38922,182826.59344501625
SULFACtex_num1,1976.6601861297006,fill,41220,172634.07739124022
TYRt2rpp_num1,1976.6601861297006,fill,31539,225624.6764344755
TYRtex_num1,1976.6601861297006,fill,38922,182826.59344501625
UGLCURPpp,1976.6601861297006,fill,60824,116992.90855693349
SULR,210.53125,Other_species,130268.0,5818.101912979397
UGLT,280.3222222222222,Other_species,39646,25454.270292084948
UGLYCH,36.0,Other_species,18170,7132.6362135388
UGMDDS,18.0,Other_species,47447,1365.7343983813519
U23GAAT,262.0,Other_species,36038,26172.37360563849
UAAGDS,2.4333333333333336,Other_species,53344,164.21715656868625
UACGALPpp,349.05,Other_species,60824,20659.279231882152
UACGAMPpp,349.05,Other_species,60824,20659.279231882152
UHGADA,1.6949999999999998,Other_species,33956,179.70314524678994
UACGAMtex_num1,1976.6601861297006,fill,38922,182826.59344501625
UACMAMO,0.4,Other_species,45839,31.414297868627152
UAG2E,3.93,Other_species,42245,334.9035388803409
UAGAAT,9.166666666666666,Other_species,36720.0,898.6928104575162
ULA4Ntppi,1976.6601861297006,fill,26277.0,270806.2819220962
UM3PL,1976.6601861297006,fill,49874,142679.08469476926
UM4PCP,1976.6601861297006,fill,33567,211993.22757669503
UM4PL,1976.6601861297006,fill,49874,142679.08469476926
UAGCVT,2.6409090909090907,Other_species,44818,212.13067801492093
UAGDP,120.98131133333334,Other_species,49190,8854.090685098598
UAGPT3,2.198888888888889,Other_species,37815,209.3349200052889
UMPK_num1,170.79666666666668,Other_species,24746,24847.167218944476
T2DECAI,1976.6601861297006,fill,18969,375137.1537807434
UMPtex_num1,1976.6601861297006,fill,39333,180916.19429148355
UPLA4FNF,1976.6601861297006,fill,33112,214906.2777865101
UPLA4FNT,1976.6601861297006,fill,36339,195822.02785070922
UAMAGS,3.6616668000000003,Other_species,46974,280.6233337591008
UAMAS,3.925,Other_species,53626,263.49158990042145
UAPGR,30.20769230769231,Other_species,37851,2873.0467440144857
UPP3MT_num1,12.673703706666666,Other_species,42963,1061.9680502758185
UDCPDP_num1,1976.6601861297006,fill,22399,317691.712579442
UDCPDPS,1.3022444444444445,Other_species,28444,164.81788777949654
UDCPDPpp_num1,1976.6601861297006,fill,29021,245200.94655824825
UPP3S,286.086,Other_species,27798,37049.77336499029
UPPDC1,333.147,Other_species,39248,30557.715042804728
UPPRT,3.052857142857143,Other_species,22533,487.7417882343991
URAt2pp_copy1,1976.6601861297006,fill,45060,157922.2518878589
URAt2pp_copy2,1976.6601861297006,fill,45557,156199.4132639753
URAtex_num1,1976.6601861297006,fill,38922,182826.59344501625
URDGLYCD,59.6125,Other_species,37967,5652.408670687702
UDPACGALtex_num1,1976.6601861297006,fill,38922,182826.59344501625
UDPG4E,106.0,Other_species,37265,10240.171742922314
UDPGALM,27.791083333333333,Other_species,42966,2328.5365172461948
UDPGALPpp,349.05,Other_species,60824,20659.279231882152
UDPGALtex_num1,1976.6601861297006,fill,38922,182826.59344501625
UDPGD,39.12881818181818,Other_species,43657,3226.6015863331304
UDPGDC,0.3025,Other_species,74289,14.658967007228526
UDPGLCURtex_num1,1976.6601861297006,fill,38922,182826.59344501625
UREAtex_num1,1976.6601861297006,fill,38922,182826.59344501625
UREAtpp,1976.6601861297006,fill,29780,238951.53358183082
URIH_num1,14.4125,Other_species,33748,1537.4244399668128
UDPGPpp,1.003999963,Other_species,60824,59.42390942391161
TALA_num1,13.0,Other_species,35659,1312.4316441851986
URIK2,5.2,Other_species,24353,768.6937954256149
URIt2pp_copy1_num1,1976.6601861297006,fill,43476,163675.97456221643
XTSNtex_num1,1976.6601861297006,fill,38922,182826.59344501625
URIt2pp_copy2,1976.6601861297006,fill,46140,154225.7622467907
URItex,1976.6601861297006,fill,33589,211854.37703018615
XYLI1,24.297545454545453,Other_species,49742,1758.4971178554065
XYLI2,5.9485,Other_species,49742,430.51344939889833
XYLK_num1,713.714,Other_species,61089,42059.460786721014
VALTA,203.0,Other_species,34094,21434.856573004046
VALTRS,10.654,Other_species,108192,354.5031055900621
VALabcpp,1976.6601861297006,fill,173064.0,41117.60198577938
VALt2rpp_num1,1976.6601861297006,fill,46209,153995.46993154846
XYLUt2pp,1976.6601861297006,fill,98854.0,71984.71149439499
VALtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TARTRDtex_num1,1976.6601861297006,fill,41220,172634.07739124022
WCOS,1976.6601861297006,fill,44067,161480.85120536733
XAND,54.202999999999996,Other_species,129800.0,1503.3189522342063
XYLUtex_num1,1976.6601861297006,fill,38922,182826.59344501625
XYLabcpp,1976.6601861297006,fill,133235.0,53409.2143210637
XYLt2pp,1976.6601861297006,fill,53608,132740.94668830998
XYLtex_num1,1976.6601861297006,fill,38922,182826.59344501625
ZN2abcpp,300.0,Other_species,76840,14055.179593961479
XANt2pp_num1,1976.6601861297006,fill,48868,145616.2861190743
XANtex_num1,1976.6601861297006,fill,38922,182826.59344501625
ZN2t3pp_num1,1976.6601861297006,fill,32927,216113.72642715467
TARTRt7pp,1976.6601861297006,fill,52906,134502.26193752926
XMPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
ZN2tpp,1976.6601861297006,fill,26485,268679.50425021414
ZNabcpp,300.0,Other_species,89373.0,12084.186499278305
Zn2tex_num1,1976.6601861297006,fill,38922,182826.59344501625
XPPT,28.256,Other_species,16971,5993.84832950327
XTSNH,20.3058,Other_species,32561,2245.0440711280366
XTSNt2rpp,1976.6601861297006,fill,46140,154225.7622467907
TARTRtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TARTt2_3pp,1976.6601861297006,fill,47935,148450.54073363767
TAUDO,1.53,Other_species,32410,169.9475470533786
TAURtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TCYNTtex_num1,1976.6601861297006,fill,38922,182826.59344501625
TDP,7.51742105263158,Other_species,17433,1552.384316495938
TDPAGTA,0.38,Other_species,41901,32.64838548006014
TDPDRR,29.0,Other_species,32866,3176.535020994341
TDPGDH_num1,79.22800000000001,Other_species,39754,7174.644060974998
TDSK,2.4,Other_species,35589,242.7716429233752
TDSR1,1976.6601861297006,fill,87417.0,81402.66389909196
TDSR2,1976.6601861297006,fill,89290.0,79695.11333930925
TGBPA_num1,7.38458341625,Other_species,78486.0,338.7164627895421
THD2pp,57.36666666666667,Other_species,103346.0,1998.3356878834206
THDPS,28.96222,Other_species,29892,3488.0232838217585
THFAT,15.391666666666666,Other_species,45317,1222.7199505704261
THIORDXi_num1,45.92,Other_species,29441.0,5615.026663496485
THMDt2pp_copy1_num1,1976.6601861297006,fill,43476,163675.97456221643
THMDt2pp_copy2,1976.6601861297006,fill,46140,154225.7622467907
THMDtex_num1,1976.6601861297006,fill,38922,182826.59344501625
THMabcpp,1976.6601861297006,fill,120695.0,58958.33853984773
THMtex_num1,1976.6601861297006,fill,38922,182826.59344501625
THRA2_num1,1976.6601861297006,fill,45317,157026.64938250373
THRA_num1,12.3175,Other_species,45317,978.5069620672153
THRD,144.81667000000002,Other_species,37239,13999.839200837832
O16AT,1976.6601861297006,fill,21675,328303.4219177357
12PPDRtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
12PPDStex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
23CAMPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
23CCMPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
23CGMPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
23CUMPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
23DAPPAtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
26DAHtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
3OAR100_reverse,155.54,Other_species,25560,21907.042253521126
3OAR120_reverse,155.54,Other_species,25560,21907.042253521126
3OAR140_reverse,155.54,Other_species,25560,21907.042253521126
3OAR160_reverse,155.54,Other_species,25560,21907.042253521126
3OAR180_reverse,157.519,Other_species,25560,22185.774647887323
3OAR40_reverse,157.519,Other_species,25560,22185.774647887323
3OAR60_reverse,155.54,Other_species,25560,21907.042253521126
3OAR80_reverse,155.54,Other_species,25560,21907.042253521126
34dhpactex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
3AMPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
3PEPTtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
3CMPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
3GMPtex_reverse_num1,1976.6601861297006,fill,39333,180916.19429148355
3UMPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
4HOXPACDtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
4PEPTtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
5DGLCNR_reverse,3.7,Other_species,27563,483.2565395639081
5DGLCNt2rpp_reverse,1976.6601861297006,fill,46041,154557.38733013882
5DGLCNtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
5MTRtex_reverse_num1,1976.6601861297006,fill,41220,172634.07739124022
3HPPtex_reverse_num1,1976.6601861297006,fill,41220,172634.07739124022
A5PISO_reverse_num1,105.28333333333333,Other_species,35196,10768.837367882714
